population_id,date,year,decimal,abundance,biomass,units,temperature,source,genus_species,max_ctmax,thermal_risk,log_abundance,change_in_log_N,time,total_days_within3,change_in_thermal_risk_time
Salmo trutta_59.49444_5.90917_2446,1987.001,1987,001,15,NA,Number of 0+per 100 m2,6.871179,LPI,Salmo trutta,21.5,0.23156791017175396,2.70805020110221,NA,NA,0,NA
Salmo trutta_59.49444_5.90917_2446,1988.001,1988,001,33.4,NA,Number of 0+per 100 m2,7.012903,LPI,Salmo trutta,21.5,0.23487314948553306,3.5085558999826545,0.8005056988804444,1,0,0
Salmo trutta_59.49444_5.90917_2446,1989.001,1989,001,19.3,NA,Number of 0+per 100 m2,6.282434,LPI,Salmo trutta,21.5,0.21832803488756541,2.9601050959108397,-0.5484508040718148,1,0,0
Salmo trutta_59.49444_5.90917_2446,1990.001,1990,001,25.7,NA,Number of 0+per 100 m2,6.711664,LPI,Salmo trutta,21.5,0.2279033598930475,3.246490991901174,0.2863858959903345,1,0,0
Salmo trutta_59.49444_5.90917_2446,1991.001,1991,001,21,NA,Number of 0+per 100 m2,5.985712,LPI,Salmo trutta,21.5,0.21194493046746973,3.044522437723423,-0.20196855417775117,1,0,0
Salmo trutta_59.49444_5.90917_2446,1992.001,1992,001,17.2,NA,Number of 0+per 100 m2,4.494501,LPI,Salmo trutta,21.5,0.18258309399863215,2.8449093838194073,-0.19961305390401574,1,0,0
Salmo trutta_59.49444_5.90917_2446,1993.001,1993,001,23.2,NA,Number of 0+per 100 m2,6.583978,LPI,Salmo trutta,21.5,0.2250118525871616,3.1441522786722644,0.29924289485285716,1,0,0
Salmo trutta_59.49444_5.90917_2446,1994.001,1994,001,19.9,NA,Number of 0+per 100 m2,6.470361,LPI,Salmo trutta,21.5,0.2224698037653273,2.990719731730447,-0.15343254694181763,1,0,0
Salmo trutta_59.49444_5.90917_2446,1995.001,1995,001,17.6,NA,Number of 0+per 100 m2,5.637567,LPI,Salmo trutta,21.5,0.2046931398636135,2.8678989020441064,-0.12282082968634045,1,0,0
Salmo trutta_59.49444_5.90917_2446,1996.001,1996,001,27.4,NA,Number of 0+per 100 m2,6.680566,LPI,Salmo trutta,21.5,0.22719572689328807,3.3105430133940246,0.4426441113499182,1,4,4
Salmo trutta_59.49444_5.90917_2446,1997.001,1997,001,37.5,NA,Number of 0+per 100 m2,6.691858,LPI,Salmo trutta,21.5,0.2274524212104317,3.624340932976365,0.3137979195823406,1,0,-4
Salmo trutta_59.49444_5.90917_2446,1998.001,1998,001,27.4,NA,Number of 0+per 100 m2,5.53576,LPI,Salmo trutta,21.5,0.2026197923868618,3.3105430133940246,-0.3137979195823406,1,0,0
Salmo trutta_59.49444_5.90917_2446,1999.001,1999,001,29.1,NA,Number of 0+per 100 m2,6.207147,LPI,Salmo trutta,21.5,0.2166904806734012,3.370738174177447,0.06019516078342235,1,0,0
Salmo trutta_59.49444_5.90917_2446,2000.001,2000,001,35.6,NA,Number of 0+per 100 m2,6.143671,LPI,Salmo trutta,21.5,0.21531937240542404,3.572345637857985,0.20160746368053806,1,0,0
Salmo trutta_59.55_6.03333_2449,1987.001,1987,001,1.1,NA,Number of 0+per 100 m2,4.860132,LPI,Salmo trutta,21.5,0.18938244309858265,0.09531017980432493,NA,NA,0,NA
Salmo trutta_59.55_6.03333_2449,1988.001,1988,001,7,NA,Number of 0+per 100 m2,2.913721,LPI,Salmo trutta,21.5,0.15588637539036374,1.9459101490553132,1.8505999692509882,1,0,0
Salmo trutta_59.55_6.03333_2449,1989.001,1989,001,2,NA,Number of 0+per 100 m2,4.484399,LPI,Salmo trutta,21.5,0.182398741689104,0.6931471805599453,-1.252762968495368,1,0,0
Salmo trutta_59.55_6.03333_2449,1990.001,1990,001,0.001,NA,Number of 0+per 100 m2,4.735834,LPI,Salmo trutta,21.5,0.18704302656705393,-6.907755278982137,-7.600902459542082,1,0,0
Salmo trutta_59.55_6.03333_2449,1991.001,1991,001,16.6,NA,Number of 0+per 100 m2,4.742212,LPI,Salmo trutta,21.5,0.18716236066099567,2.8094026953624978,9.717157974344634,1,0,0
Salmo trutta_59.55_6.03333_2449,1992.001,1992,001,16.7,NA,Number of 0+per 100 m2,1.400232,LPI,Salmo trutta,21.5,0.13399178324211658,2.8154087194227095,0.006006024060211779,1,0,0
Salmo trutta_59.55_6.03333_2449,1993.001,1993,001,12.3,NA,Number of 0+per 100 m2,4.732355,LPI,Salmo trutta,21.5,0.18697796561611985,2.509599262378372,-0.3058094570443375,1,0,0
Salmo trutta_59.55_6.03333_2449,1994.001,1994,001,14.1,NA,Number of 0+per 100 m2,4.573541,LPI,Salmo trutta,21.5,0.1840319491061034,2.6461747973841225,0.13657553500575048,1,0,0
Salmo trutta_59.55_6.03333_2449,1995.001,1995,001,36.9,NA,Number of 0+per 100 m2,4.760187,LPI,Salmo trutta,21.5,0.18749908754690864,3.6082115510464816,0.9620367536623591,1,0,0
Salmo trutta_59.55_6.03333_2449,1996.001,1996,001,33.1,NA,Number of 0+per 100 m2,4.768915,LPI,Salmo trutta,21.5,0.18766280818781397,3.4995332823830174,-0.1086782686634642,1,0,0
Salmo trutta_59.55_6.03333_2449,1997.001,1997,001,13.9,NA,Number of 0+per 100 m2,4.685541,LPI,Salmo trutta,21.5,0.18610469263280766,2.631888840136646,-0.8676444422463714,1,0,0
Salmo trutta_59.55_6.03333_2449,1998.001,1998,001,21.8,NA,Number of 0+per 100 m2,4.185266,LPI,Salmo trutta,21.5,0.1770233914597851,3.0819099697950434,0.45002112965839736,1,0,0
Salmo trutta_59.55_6.03333_2449,1999.001,1999,001,15,NA,Number of 0+per 100 m2,4.397638,LPI,Salmo trutta,21.5,0.1808230771617998,2.70805020110221,-0.3738597686928333,1,0,0
Salmo trutta_59.55_6.03333_2449,2000.001,2000,001,31,NA,Number of 0+per 100 m2,4.779352,LPI,Salmo trutta,21.5,0.1878587741077459,3.4339872044851463,0.7259370033829362,1,0,0
Salmo trutta_59.5_5.91667_2462,1981.001,1981,001,14,NA,Number of 0+per 100 m2,5.419641,LPI,Salmo trutta,21.5,0.20028059914260046,2.6390573296152584,NA,NA,0,NA
Salmo trutta_59.5_5.91667_2462,1982.001,1982,001,20,NA,Number of 0+per 100 m2,6.513971,LPI,Salmo trutta,21.5,0.22344211315920742,2.995732273553991,0.35667494393873245,1,0,0
Salmo trutta_59.5_5.91667_2462,1983.001,1983,001,19,NA,Number of 0+per 100 m2,4.940271,LPI,Salmo trutta,21.5,0.1909062326527501,2.9444389791664403,-0.05129329438755059,1,0,0
Salmo trutta_59.5_5.91667_2462,1984.001,1984,001,5,NA,Number of 0+per 100 m2,5.118799,LPI,Salmo trutta,21.5,0.19434504835234698,1.6094379124341003,-1.33500106673234,1,0,0
Salmo trutta_59.5_5.91667_2462,1985.001,1985,001,25,NA,Number of 0+per 100 m2,6.073175,LPI,Salmo trutta,21.5,0.21380679475560627,3.2188758248682006,1.6094379124341003,1,0,0
Salmo trutta_59.5_5.91667_2462,1986.001,1986,001,7,NA,Number of 0+per 100 m2,6.417841,LPI,Salmo trutta,21.5,0.22130445523987805,1.9459101490553132,-1.2729656758128873,1,0,0
Salmo trutta_59.5_5.91667_2462,1987.001,1987,001,24.1,NA,Number of 0+per 100 m2,6.580225,LPI,Salmo trutta,21.5,0.2249274214833733,3.1822118404966093,1.236301691441296,1,0,0
Salmo trutta_59.5_5.91667_2462,1988.001,1988,001,7.9,NA,Number of 0+per 100 m2,4.48562,LPI,Salmo trutta,21.5,0.1824210139351572,2.066862759472976,-1.1153490810236333,1,0,0
Salmo trutta_59.5_5.91667_2462,1989.001,1989,001,17,NA,Number of 0+per 100 m2,5.919092,LPI,Salmo trutta,21.5,0.21053764620942456,2.833213344056216,0.7663505845832401,1,0,0
Salmo trutta_59.5_5.91667_2462,1990.001,1990,001,15.2,NA,Number of 0+per 100 m2,6.442621,LPI,Salmo trutta,21.5,0.22185352769977607,2.7212954278522306,-0.11191791620398561,1,0,0
Salmo trutta_59.5_5.91667_2462,1991.001,1991,001,14.8,NA,Number of 0+per 100 m2,5.734735,LPI,Salmo trutta,21.5,0.20669179671404136,2.6946271807700692,-0.02666824708216131,1,0,0
Salmo trutta_59.5_5.91667_2462,1992.001,1992,001,13.1,NA,Number of 0+per 100 m2,3.479883,LPI,Salmo trutta,21.5,0.16496669070105904,2.5726122302071057,-0.12201495056296352,1,0,0
Salmo trutta_59.5_5.91667_2462,1993.001,1993,001,11.5,NA,Number of 0+per 100 m2,6.29397,LPI,Salmo trutta,21.5,0.21858004343919668,2.4423470353692043,-0.13026519483790144,1,0,0
Salmo trutta_59.5_5.91667_2462,1994.001,1994,001,28.7,NA,Number of 0+per 100 m2,6.212915,LPI,Salmo trutta,21.5,0.21681550379585587,3.3568971227655755,0.9145500873963712,1,0,0
Salmo trutta_59.5_5.91667_2462,1995.001,1995,001,16.1,NA,Number of 0+per 100 m2,5.491998,LPI,Salmo trutta,21.5,0.20173502502291132,2.7788192719904172,-0.5780778507751583,1,0,0
Salmo trutta_59.5_5.91667_2462,1996.001,1996,001,10.6,NA,Number of 0+per 100 m2,6.431299,LPI,Salmo trutta,21.5,0.2216024872765149,2.3608540011180215,-0.41796527087239577,1,0,0
Salmo trutta_59.5_5.91667_2462,1997.001,1997,001,4.8,NA,Number of 0+per 100 m2,6.400262,LPI,Salmo trutta,21.5,0.22091576587662212,1.5686159179138452,-0.7922380832041762,1,0,0
Salmo trutta_59.5_5.91667_2462,1998.001,1998,001,8.5,NA,Number of 0+per 100 m2,4.790857,LPI,Salmo trutta,21.5,0.18807503000470768,2.1400661634962708,0.5714502455824255,1,0,0
Salmo trutta_59.5_5.91667_2462,1999.001,1999,001,14.2,NA,Number of 0+per 100 m2,5.969904,LPI,Salmo trutta,21.5,0.21161015259952903,2.653241964607215,0.5131758011109442,1,0,0
Salmo trutta_59.5_5.91667_2462,2000.001,2000,001,7,NA,Number of 0+per 100 m2,5.67724,LPI,Salmo trutta,21.5,0.20550683197048566,1.9459101490553132,-0.7073318155519017,1,0,0
Salmo trutta_61.22417_10.4275_2339,1970.001,1970,001,169,NA,Individuals,0.5967346,LPI,Salmo trutta,21.5,0.12364675361368622,5.1298987149230735,NA,NA,0,NA
Salmo trutta_61.22417_10.4275_2339,1971.001,1971,001,131,NA,Individuals,1.019281,LPI,Salmo trutta,21.5,0.12898335679976067,4.875197323201151,-0.2547013917219223,1,0,0
Salmo trutta_61.22417_10.4275_2339,1972.001,1972,001,139,NA,Individuals,1.733026,LPI,Salmo trutta,21.5,0.13852597857574037,4.9344739331306915,0.059276609929540314,1,0,0
Salmo trutta_61.22417_10.4275_2339,1973.001,1973,001,165,NA,Individuals,2.201105,LPI,Salmo trutta,21.5,0.14516423824573668,5.10594547390058,0.1714715407698888,1,0,0
Salmo trutta_61.22417_10.4275_2339,1974.001,1974,001,125,NA,Individuals,0.9431702,LPI,Salmo trutta,21.5,0.12800538060108874,4.8283137373023015,-0.2776317365982788,1,0,0
Salmo trutta_61.22417_10.4275_2339,1975.001,1975,001,129,NA,Individuals,1.131708,LPI,Salmo trutta,21.5,0.13044166025884518,4.859812404361672,0.03149866705937043,1,0,0
Salmo trutta_61.22417_10.4275_2339,1976.001,1976,001,112,NA,Individuals,0.7152039,LPI,Salmo trutta,21.5,0.12512029931056223,4.718498871295094,-0.1413135330665778,1,0,0
Salmo trutta_61.22417_10.4275_2339,1977.001,1977,001,58,NA,Individuals,0.6667419,LPI,Salmo trutta,21.5,0.12451540821152031,4.060443010546419,-0.6580558607486751,1,0,0
Salmo trutta_61.22417_10.4275_2339,1978.001,1978,001,56,NA,Individuals,0.7347046,LPI,Salmo trutta,21.5,0.12536453070940437,4.02535169073515,-0.03509131981126945,1,0,0
Salmo trutta_61.22417_10.4275_2339,1979.001,1979,001,166,NA,Individuals,1.295831,LPI,Salmo trutta,21.5,0.13260017254325993,5.111987788356544,1.086636097621394,1,0,0
Salmo trutta_61.22417_10.4275_2339,1980.001,1980,001,71,NA,Individuals,1.767908,LPI,Salmo trutta,21.5,0.13901002863510872,4.2626798770413155,-0.8493079113152282,1,0,0
Salmo trutta_61.22417_10.4275_2339,1981.001,1981,001,123,NA,Individuals,1.324091,LPI,Salmo trutta,21.5,0.13297543062078793,4.812184355372417,0.5495044783311016,1,0,0
Salmo trutta_61.22417_10.4275_2339,1982.001,1982,001,86,NA,Individuals,1.324091,LPI,Salmo trutta,21.5,0.13297543062078793,4.454347296253507,-0.35783705911890973,1,0,0
Salmo trutta_61.22417_10.4275_2339,1983.001,1983,001,108,NA,Individuals,0.7589355,LPI,Salmo trutta,21.5,0.1256686685780264,4.68213122712422,0.22778393087071258,1,0,0
Salmo trutta_61.22417_10.4275_2339,1984.001,1984,001,129,NA,Individuals,1.296075,LPI,Salmo trutta,21.5,0.1326034080269428,4.859812404361672,0.17768117723745203,1,0,0
Salmo trutta_61.22417_10.4275_2339,1985.001,1985,001,144,NA,Individuals,0.8132263,LPI,Salmo trutta,21.5,0.1263527892257276,4.969813299576001,0.11000089521432876,1,0,0
Salmo trutta_61.22417_10.4275_2339,1986.001,1986,001,93,NA,Individuals,1.902643,LPI,Salmo trutta,21.5,0.14089565472192447,4.532599493153256,-0.43721380642274443,1,0,0
Salmo trutta_61.22417_10.4275_2339,1987.001,1987,001,117,NA,Individuals,1.129297,LPI,Salmo trutta,21.5,0.13041021456548746,4.762173934797756,0.22957444164450003,1,0,0
Salmo trutta_61.22417_10.4275_2339,1988.001,1988,001,186,NA,Individuals,0.580072,LPI,Salmo trutta,21.5,0.12344089752652042,5.225746673713202,0.46357273891544537,1,0,0
Salmo trutta_61.22417_10.4275_2339,1989.001,1989,001,92,NA,Individuals,0.9180237,LPI,Salmo trutta,21.5,0.1276838962504792,4.5217885770490405,-0.7039580966641612,1,0,0
Salmo trutta_61.22417_10.4275_2339,1990.001,1990,001,150,NA,Individuals,1.173395,LPI,Salmo trutta,21.5,0.1309865673960388,5.0106352940962555,0.48884671704721505,1,0,0
Salmo trutta_61.22417_10.4275_2339,1991.001,1991,001,69,NA,Individuals,1.144281,LPI,Salmo trutta,21.5,0.1306057677028148,4.23410650459726,-0.7765287894989958,1,0,0
Salmo trutta_61.22417_10.4275_2339,1992.001,1992,001,114,NA,Individuals,0.7997681,LPI,Salmo trutta,21.5,0.12618285549069058,4.736198448394496,0.502091943797236,1,0,0
Salmo trutta_61.22417_10.4275_2339,1993.001,1993,001,224,NA,Individuals,1.070581,LPI,Salmo trutta,21.5,0.12964674154716865,5.4116460518550396,0.6754476034605439,1,0,0
Salmo trutta_61.22417_10.4275_2339,1994.001,1994,001,199,NA,Individuals,1.227716,LPI,Salmo trutta,21.5,0.131700035589678,5.293304824724492,-0.11834122713054729,1,0,0
Salmo trutta_61.22417_10.4275_2339,1995.001,1995,001,173,NA,Individuals,1.038385,LPI,Salmo trutta,21.5,0.12923000212519214,5.153291594497779,-0.14001323022671297,1,0,0
Salmo trutta_61.22417_10.4275_2339,1996.001,1996,001,119,NA,Individuals,1.404108,LPI,Salmo trutta,21.5,0.13404372852364643,4.77912349311153,-0.3741681013862497,1,0,0
Salmo trutta_61.22417_10.4275_2339,1997.001,1997,001,182,NA,Individuals,0.4527832,LPI,Salmo trutta,21.5,0.1218795910767869,5.204006687076795,0.4248831939652655,1,0,0
Salmo trutta_61.22417_10.4275_2339,1998.001,1998,001,125,NA,Individuals,0.8233887,LPI,Salmo trutta,21.5,0.12648125925138337,4.8283137373023015,-0.37569294977449363,1,0,0
Salmo trutta_61.22417_10.4275_2339,1999.001,1999,001,66,NA,Individuals,0.9482666,LPI,Salmo trutta,21.5,0.12807063388968887,4.189654742026425,-0.6386589952758763,1,0,0
Salmo trutta_61.22417_10.4275_2339,2000.001,2000,001,58,NA,Individuals,1.925073,LPI,Salmo trutta,21.5,0.14121203836707866,4.060443010546419,-0.1292117314800061,1,0,0
Salmo trutta_61.5_6.83333_2341,1970.001,1970,001,296,NA,Females per m²,4.13244,LPI,Salmo trutta,21.5,0.17609071334369897,5.69035945432406,NA,NA,0,NA
Salmo trutta_61.5_6.83333_2341,1971.001,1971,001,257,NA,Females per m²,4.327539,LPI,Salmo trutta,21.5,0.1795599578156879,5.54907608489522,-0.14128336942884,1,0,0
Salmo trutta_61.5_6.83333_2341,1972.001,1972,001,294,NA,Females per m²,4.512201,LPI,Salmo trutta,21.5,0.18290655225111638,5.683579767338681,0.13450368244346134,1,0,0
Salmo trutta_61.5_6.83333_2341,1973.001,1973,001,245,NA,Females per m²,4.007867,LPI,Salmo trutta,21.5,0.1739107051999383,5.501258210544727,-0.182321556793954,1,0,0
Salmo trutta_61.5_6.83333_2341,1974.001,1974,001,182,NA,Females per m²,3.999597,LPI,Salmo trutta,21.5,0.17376694050163444,5.204006687076795,-0.29725152346793227,1,0,0
Salmo trutta_61.5_6.83333_2341,1975.001,1975,001,155,NA,Females per m²,3.321985,LPI,Salmo trutta,21.5,0.16238235640223522,5.043425116919247,-0.16058157015754837,1,0,0
Salmo trutta_61.5_6.83333_2341,1976.001,1976,001,169,NA,Females per m²,4.054254,LPI,Salmo trutta,21.5,0.17471929874968756,5.1298987149230735,0.0864735980038267,1,0,0
Salmo trutta_61.5_6.83333_2341,1977.001,1977,001,155,NA,Females per m²,4.36059,LPI,Salmo trutta,21.5,0.1801544032419258,5.043425116919247,-0.0864735980038267,1,0,0
Salmo trutta_61.5_6.83333_2341,1978.001,1978,001,164,NA,Females per m²,4.207666,LPI,Salmo trutta,21.5,0.17742036830473218,5.099866427824199,0.05644131090495197,1,0,0
Salmo trutta_61.5_6.83333_2341,1979.001,1979,001,156,NA,Females per m²,4.53045,LPI,Salmo trutta,21.5,0.183240643166858,5.049856007249537,-0.05001042057466165,1,0,0
Salmo trutta_61.5_6.83333_2341,1980.001,1980,001,156,NA,Females per m²,4.506036,LPI,Salmo trutta,21.5,0.18279382511336414,5.049856007249537,0,1,0,0
Salmo trutta_61.5_6.83333_2341,1981.001,1981,001,156,NA,Females per m²,3.995752,LPI,Salmo trutta,21.5,0.17370013995623937,5.049856007249537,0,1,0,0
Salmo trutta_61.5_6.83333_2341,1982.001,1982,001,186,NA,Females per m²,4.441156,LPI,Salmo trutta,21.5,0.18161169774393207,5.225746673713202,0.17589066646366458,1,0,0
Salmo trutta_61.5_6.83333_2341,1983.001,1983,001,229,NA,Females per m²,3.106958,LPI,Salmo trutta,21.5,0.15892796972567097,5.43372200355424,0.20797532984103828,1,0,0
Salmo trutta_61.5_6.83333_2341,1984.001,1984,001,271,NA,Females per m²,4.695673,LPI,Salmo trutta,21.5,0.1862933494647951,5.602118820879701,0.16839681732546108,1,0,0
Salmo trutta_61.5_6.83333_2341,1985.001,1985,001,211,NA,Females per m²,4.410089,LPI,Salmo trutta,21.5,0.18104836019602266,5.351858133476067,-0.2502606874036344,1,0,0
Salmo trutta_61.5_6.83333_2341,1986.001,1986,001,174,NA,Females per m²,4.38595,LPI,Salmo trutta,21.5,0.18061185461171714,5.159055299214529,-0.19280283426153755,1,0,0
Salmo trutta_61.5_6.83333_2341,1987.001,1987,001,192,NA,Females per m²,4.643121,LPI,Salmo trutta,21.5,0.1853169085979161,5.2574953720277815,0.0984400728132524,1,0,0
Salmo trutta_61.5_6.83333_2341,1988.001,1988,001,177,NA,Females per m²,2.175043,LPI,Salmo trutta,21.5,0.1447864037779786,5.176149732573829,-0.08134563945395268,1,0,0
Salmo trutta_61.5_6.83333_2341,1989.001,1989,001,155,NA,Females per m²,2.657404,LPI,Salmo trutta,21.5,0.15194151529105485,5.043425116919247,-0.13272461565458205,1,0,0
Salmo trutta_61.5_6.83333_2341,1990.001,1990,001,120,NA,Females per m²,4.544092,LPI,Salmo trutta,21.5,0.18349079063906243,4.787491742782046,-0.25593337413720096,1,0,0
Salmo trutta_61.5_6.83333_2341,1991.001,1991,001,107,NA,Females per m²,4.448907,LPI,Salmo trutta,21.5,0.18175251953928995,4.672828834461906,-0.11466290832014003,1,0,0
Salmo trutta_61.5_6.83333_2341,1992.001,1992,001,147,NA,Females per m²,4.3901,LPI,Salmo trutta,21.5,0.18068682408647105,4.990432586778736,0.31760375231683025,1,0,0
Salmo trutta_61.5_6.83333_2341,1993.001,1993,001,123,NA,Females per m²,4.284296,LPI,Salmo trutta,21.5,0.17878516311981746,4.812184355372417,-0.17824823140631896,1,0,0
Salmo trutta_66.83167_15.36056_2347,1976.001,1976,001,25,NA,Individuals per 100m²,4.379053,LPI,Salmo trutta,21.5,0.1804873295629907,3.2188758248682006,NA,NA,0,NA
Salmo trutta_66.83167_15.36056_2347,1977.001,1977,001,29,NA,Individuals per 100m²,4.325281,LPI,Salmo trutta,21.5,0.17951941775435826,3.367295829986474,0.14842000511827358,1,0,0
Salmo trutta_66.83167_15.36056_2347,1978.001,1978,001,21,NA,Individuals per 100m²,3.958459,LPI,Salmo trutta,21.5,0.17305356640703037,3.044522437723423,-0.32277339226305113,1,0,0
Salmo trutta_66.83167_15.36056_2347,1979.001,1979,001,22,NA,Individuals per 100m²,3.469202,LPI,Salmo trutta,21.5,0.16479058384533,3.091042453358316,0.04652001563489305,1,0,0
Salmo trutta_66.83167_15.36056_2347,1980.001,1980,001,25,NA,Individuals per 100m²,4.048944,LPI,Salmo trutta,21.5,0.1746265474297062,3.2188758248682006,0.1278333715098845,1,0,0
Salmo trutta_66.83167_15.36056_2347,1981.001,1981,001,22,NA,Individuals per 100m²,2.681268,LPI,Salmo trutta,21.5,0.152304541513751,3.091042453358316,-0.1278333715098845,1,0,0
Salmo trutta_66.83167_15.36056_2347,1982.001,1982,001,21,NA,Individuals per 100m²,3.79635,LPI,Salmo trutta,21.5,0.17027082862941403,3.044522437723423,-0.04652001563489305,1,0,0
Salmo trutta_66.83167_15.36056_2347,1983.001,1983,001,14,NA,Individuals per 100m²,4.110773,LPI,Salmo trutta,21.5,0.17570959063348654,2.6390573296152584,-0.4054651081081646,1,0,0
Salmo trutta_66.83167_15.36056_2347,1984.001,1984,001,27,NA,Individuals per 100m²,4.010004,LPI,Salmo trutta,21.5,0.17394787388897254,3.295836866004329,0.6567795363890707,1,0,0
Salmo trutta_66.83167_15.36056_2347,1985.001,1985,001,22,NA,Individuals per 100m²,4.019342,LPI,Salmo trutta,21.5,0.17411038227696768,3.091042453358316,-0.20479441264601306,1,0,0
Salmo trutta_66.83167_15.36056_2347,1986.001,1986,001,31,NA,Individuals per 100m²,4.035059,LPI,Salmo trutta,21.5,0.17438424672479277,3.4339872044851463,0.3429447511268302,1,0,0
Salmo trutta_66.83167_15.36056_2347,1987.001,1987,001,34,NA,Individuals per 100m²,3.790643,LPI,Salmo trutta,21.5,0.17017368279071696,3.5263605246161616,0.09237332013101529,1,0,0
Salmo trutta_66.83167_15.36056_2347,1988.001,1988,001,21,NA,Individuals per 100m²,3.547906,LPI,Salmo trutta,21.5,0.16609266890026556,3.044522437723423,-0.48183808689273855,1,0,0
Salmo trutta_66.83167_15.36056_2347,1989.001,1989,001,22,NA,Individuals per 100m²,3.825708,LPI,Salmo trutta,21.5,0.170771444222169,3.091042453358316,0.04652001563489305,1,0,0
Salmo trutta_66.83167_15.36056_2347,1990.001,1990,001,17,NA,Individuals per 100m²,4.300684,LPI,Salmo trutta,21.5,0.17907839645490578,2.833213344056216,-0.2578291093020999,1,0,0
Salmo trutta_66.83167_15.36056_2347,1991.001,1991,001,16,NA,Individuals per 100m²,4.157861,LPI,Salmo trutta,21.5,0.17653892300160462,2.772588722239781,-0.06062462181643502,1,0,0
Salmo trutta_66.83167_15.36056_2347,1992.001,1992,001,26,NA,Individuals per 100m²,3.881494,LPI,Salmo trutta,21.5,0.17172677201918699,3.258096538021482,0.485507815781701,1,0,0
Salmo trutta_66.83167_15.36056_2347,1993.001,1993,001,24,NA,Individuals per 100m²,4.064844,LPI,Salmo trutta,21.5,0.17490442449384372,3.1780538303479458,-0.08004270767353638,1,0,0
Salmo trutta_66.83167_15.36056_2347,1994.001,1994,001,14,NA,Individuals per 100m²,4.054041,LPI,Salmo trutta,21.5,0.17471557726825807,2.6390573296152584,-0.5389965007326873,1,0,0
Salmo trutta_66.83167_15.36056_2347,1995.001,1995,001,25,NA,Individuals per 100m²,3.516168,LPI,Salmo trutta,21.5,0.16556635962968438,3.2188758248682006,0.5798184952529422,1,0,0
Salmo trutta_66.83167_15.36056_2347,1996.001,1996,001,27,NA,Individuals per 100m²,4.230676,LPI,Salmo trutta,21.5,0.17782908261768682,3.295836866004329,0.07696104113612856,1,0,0
Salmo trutta_66.83167_15.36056_2347,1997.001,1997,001,26,NA,Individuals per 100m²,3.973413,LPI,Salmo trutta,21.5,0.17331254429974485,3.258096538021482,-0.03774032798284699,1,0,0
Salmo trutta_69.94778_23.27528_2346,1989.001,1989,001,403,NA,Number of adults,0.190332,LPI,Salmo trutta,21.5,0.11872245747756156,5.998936561946683,NA,NA,0,NA
Salmo trutta_69.94778_23.27528_2346,1990.001,1990,001,399,NA,Number of adults,0.2558533,LPI,Salmo trutta,21.5,0.11950289642956442,5.988961416889864,-0.009975145056818846,1,0,0
Salmo trutta_69.94778_23.27528_2346,1991.001,1991,001,1193,NA,Number of adults,0.100061,LPI,Salmo trutta,21.5,0.11765556071851062,7.084226422097916,1.0952650052080521,1,0,0
Salmo trutta_69.94778_23.27528_2346,1992.001,1992,001,995,NA,Number of adults,0.3228394,LPI,Salmo trutta,21.5,0.1203060868529648,6.902742737158593,-0.1814836849393231,1,0,0
Salmo trutta_69.94778_23.27528_2346,1993.001,1993,001,733,NA,Number of adults,0.3582397,LPI,Salmo trutta,21.5,0.12073272872657324,6.597145701886651,-0.3055970352719415,1,0,0
Salmo trutta_69.94778_23.27528_2346,1994.001,1994,001,338,NA,Number of adults,0.100061,LPI,Salmo trutta,21.5,0.11765556071851062,5.823045895483019,-0.7740998064036324,1,0,0
Salmo trutta_69.94778_23.27528_2346,1995.001,1995,001,451,NA,Number of adults,0.100061,LPI,Salmo trutta,21.5,0.11765556071851062,6.111467339502679,0.28842144401965975,1,0,0
Salmo trutta_69.94778_23.27528_2346,1996.001,1996,001,273,NA,Number of adults,0.2025085,LPI,Salmo trutta,21.5,0.11886710792684647,5.60947179518496,-0.5019955443177189,1,0,0
Salmo trutta_69.94778_23.27528_2346,1997.001,1997,001,368,NA,Number of adults,0.1873108,LPI,Salmo trutta,21.5,0.11868659446644766,5.908082938168931,0.2986111429839715,1,0,0
Salmo trutta_69.94778_23.27528_2346,1998.001,1998,001,488,NA,Number of adults,0.100061,LPI,Salmo trutta,21.5,0.11765556071851062,6.1903154058531475,0.2822324676842163,1,0,0
Salmo trutta_69.94778_23.27528_2346,1999.001,1999,001,950,NA,Number of adults,0.124292,LPI,Salmo trutta,21.5,0.11794099758906831,6.856461984594587,0.6661465787414391,1,0,0
Salmo trutta_69.94778_23.27528_2346,2000.001,2000,001,1224,NA,Number of adults,0.2380615,LPI,Salmo trutta,21.5,0.11929046829627443,7.1098794630722715,0.2534174784776848,1,0,0
Salvelinus alpinus_65.58333_-17_8183,1986.001,1986,001,21892,NA,Stock size (individuals),1.952509,LPI,Salvelinus alpinus,18.33,0.19441716374186332,9.993876552263808,NA,NA,0,NA
Salvelinus alpinus_65.58333_-17_8183,1987.001,1987,001,6413,NA,Stock size (individuals),2.167322,LPI,Salvelinus alpinus,18.33,0.19863867662146964,8.766082459148864,-1.2277940931149445,1,0,0
Salvelinus alpinus_65.58333_-17_8183,1988.001,1988,001,936,NA,Stock size (individuals),2.20733,LPI,Salvelinus alpinus,18.33,0.19943498210622343,6.841615476477592,-1.9244669826712721,1,0,0
Salvelinus alpinus_65.58333_-17_8183,1989.001,1989,001,438,NA,Stock size (individuals),1.107355,LPI,Salvelinus alpinus,18.33,0.17866111139522742,6.082218910376446,-0.7593965661011453,1,0,0
